n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,selected,analysis_role
336,127,209,155,54,47,80,0.41,0.6994047619047619,0.5970149253731343,0.6299212598425197,0.7416267942583732,0.6857740270504464,0.7673267326732673,134,0.39880952380952384,1.675,0.6130268199233716,0.6230529595015576,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,155,54,49,78,0.42,0.6934523809523809,0.5909090909090909,0.6141732283464567,0.7416267942583732,0.677900011302415,0.7598039215686274,132,0.39285714285714285,1.6923076923076923,0.6023166023166023,0.609375,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,158,51,52,75,0.43,0.6934523809523809,0.5952380952380952,0.5905511811023622,0.7559808612440191,0.6732660211731907,0.7523809523809524,126,0.375,1.68,0.5928853754940712,0.5914826498422713,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,161,48,52,75,0.44,0.7023809523809523,0.6097560975609756,0.5905511811023622,0.7703349282296651,0.6804430546660136,0.755868544600939,123,0.36607142857142855,1.64,0.6,0.5942947702060222,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,164,45,53,74,0.45,0.7083333333333334,0.6218487394957983,0.5826771653543307,0.784688995215311,0.6836830802848208,0.7557603686635944,119,0.3541666666666667,1.6081081081081081,0.6016260162601627,0.5901116427432217,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,168,41,56,71,0.46,0.7113095238095238,0.6339285714285714,0.5590551181102362,0.8038277511961722,0.6814414346532043,0.75,112,0.3333333333333333,1.5774647887323943,0.5941422594142259,0.5725806451612904,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,169,40,60,67,0.47,0.7023809523809523,0.6261682242990654,0.5275590551181102,0.8086124401913876,0.6680857476547488,0.7379912663755459,107,0.31845238095238093,1.5970149253731343,0.5726495726495726,0.5447154471544715,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,169,40,60,67,0.48,0.7023809523809523,0.6261682242990654,0.5275590551181102,0.8086124401913876,0.6680857476547488,0.7379912663755459,107,0.31845238095238093,1.5970149253731343,0.5726495726495726,0.5447154471544715,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,172,37,60,67,0.49,0.7113095238095238,0.6442307692307693,0.5275590551181102,0.8229665071770335,0.6752627811475718,0.7413793103448276,104,0.30952380952380953,1.5522388059701493,0.5800865800865801,0.5473856209150327,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,172,37,60,67,0.5,0.7113095238095238,0.6442307692307693,0.5275590551181102,0.8229665071770335,0.6752627811475718,0.7413793103448276,104,0.30952380952380953,1.5522388059701493,0.5800865800865801,0.5473856209150327,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,174,35,64,63,0.51,0.7053571428571429,0.6428571428571429,0.49606299212598426,0.8325358851674641,0.6642994386467242,0.7310924369747899,98,0.2916666666666667,1.5555555555555556,0.56,0.5198019801980198,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,178,31,69,58,0.52,0.7023809523809523,0.651685393258427,0.4566929133858268,0.8516746411483254,0.6541837772670761,0.7206477732793523,89,0.2648809523809524,1.5344827586206897,0.5370370370370371,0.48576214405360135,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,178,31,69,58,0.53,0.7023809523809523,0.651685393258427,0.4566929133858268,0.8516746411483254,0.6541837772670761,0.7206477732793523,89,0.2648809523809524,1.5344827586206897,0.5370370370370371,0.48576214405360135,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,184,25,72,55,0.54,0.7113095238095238,0.6875,0.4330708661417323,0.8803827751196173,0.6567268206306748,0.71875,80,0.23809523809523808,1.4545454545454546,0.5314009661835749,0.467687074829932,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,184,25,72,55,0.55,0.7113095238095238,0.6875,0.4330708661417323,0.8803827751196173,0.6567268206306748,0.71875,80,0.23809523809523808,1.4545454545454546,0.5314009661835749,0.467687074829932,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,74,53,0.56,0.7172619047619048,0.7162162162162162,0.41732283464566927,0.8995215311004785,0.6584221828730739,0.7175572519083969,74,0.22023809523809523,1.3962264150943395,0.527363184079602,0.45532646048109965,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,188,21,75,52,0.57,0.7142857142857143,0.7123287671232876,0.4094488188976378,0.8995215311004785,0.6544851749990581,0.714828897338403,73,0.21726190476190477,1.4038461538461537,0.52,0.4475043029259897,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
